date,city,country,avg_temp_c
00/11/01,Madrid,Spain,6.63
00/12/01,Madrid,Spain,6.216
01/01/01,Madrid,Spain,5.441
01/02/01,Madrid,Spain,5.755
01/03/01,Madrid,Spain,10.06
01/04/01,Madrid,Spain,10.074
01/05/01,Madrid,Spain,14.17
01/06/01,Madrid,Spain,20.379
01/07/01,Madrid,Spain,21.01
01/08/01,Madrid,Spain,22.62
01/09/01,Madrid,Spain,17.434
01/10/01,Madrid,Spain,13.859
01/11/01,Madrid,Spain,5.409
01/12/01,Madrid,Spain,1.746
02/01/01,Madrid,Spain,5.265
02/02/01,Madrid,Spain,6.35
02/03/01,Madrid,Spain,8.581
02/04/01,Madrid,Spain,10.432
02/05/01,Madrid,Spain,12.783
02/06/01,Madrid,Spain,20.186
02/07/01,Madrid,Spain,21.523
02/08/01,Madrid,Spain,20.655
02/09/01,Madrid,Spain,17.008
02/10/01,Madrid,Spain,12.711
02/11/01,Madrid,Spain,8.125
02/12/01,Madrid,Spain,6.571
03/01/01,Madrid,Spain,3.564
03/02/01,Madrid,Spain,3.927
03/03/01,Madrid,Spain,9.624
03/04/01,Madrid,Spain,10.377
03/05/01,Madrid,Spain,15.1
03/06/01,Madrid,Spain,22.305
03/07/01,Madrid,Spain,22.528
03/08/01,Madrid,Spain,24.524
03/09/01,Madrid,Spain,18.952
03/10/01,Madrid,Spain,11.325
03/11/01,Madrid,Spain,8.229
03/12/01,Madrid,Spain,4.634
04/01/01,Madrid,Spain,5.265
04/02/01,Madrid,Spain,5.253
04/03/01,Madrid,Spain,6.593
04/04/01,Madrid,Spain,8.991
04/05/01,Madrid,Spain,12.617
04/06/01,Madrid,Spain,21.125
04/07/01,Madrid,Spain,22.177
04/08/01,Madrid,Spain,21.352
04/09/01,Madrid,Spain,19.14
04/10/01,Madrid,Spain,13.078
04/11/01,Madrid,Spain,6.235
04/12/01,Madrid,Spain,4.243
05/01/01,Madrid,Spain,2.646
05/02/01,Madrid,Spain,2.125
05/03/01,Madrid,Spain,7.878
05/04/01,Madrid,Spain,10.763
05/05/01,Madrid,Spain,15.782
05/06/01,Madrid,Spain,21.884
05/07/01,Madrid,Spain,22.923
05/08/01,Madrid,Spain,22.415
05/09/01,Madrid,Spain,17.637
05/10/01,Madrid,Spain,13.101
05/11/01,Madrid,Spain,6.315
05/12/01,Madrid,Spain,3.683
06/01/01,Madrid,Spain,2.656
06/02/01,Madrid,Spain,3.8
06/03/01,Madrid,Spain,8.566
06/04/01,Madrid,Spain,11.388
06/05/01,Madrid,Spain,16.416
06/06/01,Madrid,Spain,20.639
06/07/01,Madrid,Spain,24.298
06/08/01,Madrid,Spain,21.052
06/09/01,Madrid,Spain,19.334
06/10/01,Madrid,Spain,14.448
06/11/01,Madrid,Spain,10.054
06/12/01,Madrid,Spain,4.032
07/01/01,Madrid,Spain,4.315
07/02/01,Madrid,Spain,6.868
07/03/01,Madrid,Spain,7.149
07/04/01,Madrid,Spain,10.558
07/05/01,Madrid,Spain,13.661
07/06/01,Madrid,Spain,17.417
07/07/01,Madrid,Spain,21.366
07/08/01,Madrid,Spain,20.619
07/09/01,Madrid,Spain,18.215
07/10/01,Madrid,Spain,12.238
07/11/01,Madrid,Spain,6.443
07/12/01,Madrid,Spain,3.816
08/01/01,Madrid,Spain,5.708
08/02/01,Madrid,Spain,7.133
08/03/01,Madrid,Spain,7.585
08/04/01,Madrid,Spain,10.576
08/05/01,Madrid,Spain,12.996
08/06/01,Madrid,Spain,18.154
08/07/01,Madrid,Spain,21.296
08/08/01,Madrid,Spain,21.843
08/09/01,Madrid,Spain,16.876
08/10/01,Madrid,Spain,11.633
08/11/01,Madrid,Spain,5.491
08/12/01,Madrid,Spain,3.709
09/01/01,Madrid,Spain,3.005
09/02/01,Madrid,Spain,5.23
09/03/01,Madrid,Spain,9.026
09/04/01,Madrid,Spain,9.18
09/05/01,Madrid,Spain,15.945
09/06/01,Madrid,Spain,20.272
09/07/01,Madrid,Spain,22.57
09/08/01,Madrid,Spain,23.71
09/09/01,Madrid,Spain,18.501
09/10/01,Madrid,Spain,14.611
09/11/01,Madrid,Spain,9.194
09/12/01,Madrid,Spain,4.264
10/01/01,Madrid,Spain,3.443
10/02/01,Madrid,Spain,4.061
10/03/01,Madrid,Spain,6.672
10/04/01,Madrid,Spain,11.455
10/05/01,Madrid,Spain,12.979
10/06/01,Madrid,Spain,18.203
10/07/01,Madrid,Spain,23.974
10/08/01,Madrid,Spain,22.934
10/09/01,Madrid,Spain,18.323
10/10/01,Madrid,Spain,11.684
10/11/01,Madrid,Spain,6.327
10/12/01,Madrid,Spain,4.022
11/01/01,Madrid,Spain,4.232
11/02/01,Madrid,Spain,5.804
11/03/01,Madrid,Spain,7.579
11/04/01,Madrid,Spain,13.499
11/05/01,Madrid,Spain,16.44
11/06/01,Madrid,Spain,19.625
11/07/01,Madrid,Spain,21.49
11/08/01,Madrid,Spain,22.852
11/09/01,Madrid,Spain,19.865
11/10/01,Madrid,Spain,14.487
11/11/01,Madrid,Spain,8.841
11/12/01,Madrid,Spain,4.604
12/01/01,Madrid,Spain,3.753
12/02/01,Madrid,Spain,2.947
12/03/01,Madrid,Spain,8.808
12/04/01,Madrid,Spain,8.126
12/05/01,Madrid,Spain,15.943
12/06/01,Madrid,Spain,20.234
12/07/01,Madrid,Spain,21.831
12/08/01,Madrid,Spain,23.021
12/09/01,Madrid,Spain,18.204
12/10/01,Madrid,Spain,12.509
12/11/01,Madrid,Spain,7.61
12/12/01,Madrid,Spain,4.972
13/01/01,Madrid,Spain,4.691
13/02/01,Madrid,Spain,4.403
13/03/01,Madrid,Spain,7.504
13/04/01,Madrid,Spain,9.483
13/05/01,Madrid,Spain,11.629
13/06/01,Madrid,Spain,17.565
13/07/01,Madrid,Spain,23.605
13/08/01,Madrid,Spain,22.599
13/09/01,Madrid,Spain,
00/01/01,Manila,Philippines,25.7
00/02/01,Manila,Philippines,26.418
00/03/01,Manila,Philippines,27.85
00/04/01,Manila,Philippines,29.202
00/05/01,Manila,Philippines,28.202
00/06/01,Manila,Philippines,27.874
00/07/01,Manila,Philippines,26.052
00/08/01,Manila,Philippines,26.911
00/09/01,Manila,Philippines,26.642
00/10/01,Manila,Philippines,26.834
00/11/01,Manila,Philippines,26.62
00/12/01,Manila,Philippines,25.943
01/01/01,Manila,Philippines,26.018
01/02/01,Manila,Philippines,26.757
01/03/01,Manila,Philippines,27.96
01/04/01,Manila,Philippines,29.359
01/05/01,Manila,Philippines,28.673
01/06/01,Manila,Philippines,27.665
01/07/01,Manila,Philippines,26.787
01/08/01,Manila,Philippines,26.811
01/09/01,Manila,Philippines,27.039
01/10/01,Manila,Philippines,27.199
01/11/01,Manila,Philippines,26.399
01/12/01,Manila,Philippines,25.388
02/01/01,Manila,Philippines,25.168
02/02/01,Manila,Philippines,25.829
02/03/01,Manila,Philippines,27.615
02/04/01,Manila,Philippines,29.023
02/05/01,Manila,Philippines,28.898
02/06/01,Manila,Philippines,28.392
02/07/01,Manila,Philippines,26.425
02/08/01,Manila,Philippines,27.046
02/09/01,Manila,Philippines,26.797
02/10/01,Manila,Philippines,27.123
02/11/01,Manila,Philippines,26.643
02/12/01,Manila,Philippines,26.278
03/01/01,Manila,Philippines,24.998
03/02/01,Manila,Philippines,26.138
03/03/01,Manila,Philippines,27.533
03/04/01,Manila,Philippines,29.72
03/05/01,Manila,Philippines,29.031
03/06/01,Manila,Philippines,27.482
03/07/01,Manila,Philippines,27.673
03/08/01,Manila,Philippines,26.745
03/09/01,Manila,Philippines,26.752
03/10/01,Manila,Philippines,27.033
03/11/01,Manila,Philippines,26.884
03/12/01,Manila,Philippines,24.889
04/01/01,Manila,Philippines,25.502
04/02/01,Manila,Philippines,26.442
04/03/01,Manila,Philippines,28.058
04/04/01,Manila,Philippines,29.427
04/05/01,Manila,Philippines,28.971
04/06/01,Manila,Philippines,27.166
04/07/01,Manila,Philippines,27.237
04/08/01,Manila,Philippines,26.871
04/09/01,Manila,Philippines,27.399
04/10/01,Manila,Philippines,26.419
04/11/01,Manila,Philippines,26.375
04/12/01,Manila,Philippines,25.264
05/01/01,Manila,Philippines,24.929
05/02/01,Manila,Philippines,26.327
05/03/01,Manila,Philippines,27.662
05/04/01,Manila,Philippines,28.784
05/05/01,Manila,Philippines,29.715
05/06/01,Manila,Philippines,28
05/07/01,Manila,Philippines,27.413
05/08/01,Manila,Philippines,26.957
05/09/01,Manila,Philippines,26.716
05/10/01,Manila,Philippines,26.825
05/11/01,Manila,Philippines,26.827
05/12/01,Manila,Philippines,25.29
06/01/01,Manila,Philippines,25.731
06/02/01,Manila,Philippines,26.552
06/03/01,Manila,Philippines,27.993
06/04/01,Manila,Philippines,29.395
06/05/01,Manila,Philippines,29.103
06/06/01,Manila,Philippines,28.255
06/07/01,Manila,Philippines,26.558
06/08/01,Manila,Philippines,26.527
06/09/01,Manila,Philippines,27.114
06/10/01,Manila,Philippines,26.665
06/11/01,Manila,Philippines,26.879
06/12/01,Manila,Philippines,25.999
07/01/01,Manila,Philippines,25.764
07/02/01,Manila,Philippines,26.469
07/03/01,Manila,Philippines,28
07/04/01,Manila,Philippines,29.303
07/05/01,Manila,Philippines,28.829
07/06/01,Manila,Philippines,28.578
07/07/01,Manila,Philippines,27.901
07/08/01,Manila,Philippines,26.748
07/09/01,Manila,Philippines,26.98
07/10/01,Manila,Philippines,26.591
07/11/01,Manila,Philippines,25.749
07/12/01,Manila,Philippines,25.563
08/01/01,Manila,Philippines,25.621
08/02/01,Manila,Philippines,25.903
08/03/01,Manila,Philippines,27.566
08/04/01,Manila,Philippines,28.954
08/05/01,Manila,Philippines,27.833
08/06/01,Manila,Philippines,27.947
08/07/01,Manila,Philippines,26.979
08/08/01,Manila,Philippines,26.586
08/09/01,Manila,Philippines,26.994
08/10/01,Manila,Philippines,27.081
08/11/01,Manila,Philippines,26.409
08/12/01,Manila,Philippines,25.378
09/01/01,Manila,Philippines,24.824
09/02/01,Manila,Philippines,26.897
09/03/01,Manila,Philippines,28.547
09/04/01,Manila,Philippines,28.509
09/05/01,Manila,Philippines,27.925
09/06/01,Manila,Philippines,27.217
09/07/01,Manila,Philippines,26.931
09/08/01,Manila,Philippines,27.48
09/09/01,Manila,Philippines,26.754
09/10/01,Manila,Philippines,26.301
09/11/01,Manila,Philippines,26.563
09/12/01,Manila,Philippines,25.043
10/01/01,Manila,Philippines,25.454
10/02/01,Manila,Philippines,26.835
10/03/01,Manila,Philippines,28.226
10/04/01,Manila,Philippines,29.412
10/05/01,Manila,Philippines,30.201
10/06/01,Manila,Philippines,28.514
10/07/01,Manila,Philippines,27.464
10/08/01,Manila,Philippines,27.101
10/09/01,Manila,Philippines,27.36
10/10/01,Manila,Philippines,26.883
10/11/01,Manila,Philippines,26.546
10/12/01,Manila,Philippines,25.912
11/01/01,Manila,Philippines,24.963
11/02/01,Manila,Philippines,26.04
11/03/01,Manila,Philippines,27.157
11/04/01,Manila,Philippines,27.843
11/05/01,Manila,Philippines,28.827
11/06/01,Manila,Philippines,27.416
11/07/01,Manila,Philippines,26.919
11/08/01,Manila,Philippines,26.794
11/09/01,Manila,Philippines,26.518
11/10/01,Manila,Philippines,26.813
11/11/01,Manila,Philippines,26.626
11/12/01,Manila,Philippines,25.882
12/01/01,Manila,Philippines,26.02
12/02/01,Manila,Philippines,26.764
12/03/01,Manila,Philippines,27.883
12/04/01,Manila,Philippines,29.293
12/05/01,Manila,Philippines,29.139
12/06/01,Manila,Philippines,27.799
12/07/01,Manila,Philippines,26.959
12/08/01,Manila,Philippines,26.531
12/09/01,Manila,Philippines,27.246
12/10/01,Manila,Philippines,26.632
12/11/01,Manila,Philippines,27.191
12/12/01,Manila,Philippines,26.58
13/01/01,Manila,Philippines,25.497
13/02/01,Manila,Philippines,27.042
13/03/01,Manila,Philippines,28.264
13/04/01,Manila,Philippines,30.005
13/05/01,Manila,Philippines,29.552
13/06/01,Manila,Philippines,28.572
13/07/01,Manila,Philippines,27.266
13/08/01,Manila,Philippines,26.754
13/09/01,Manila,Philippines,
00/01/01,Mashhad,Iran,1.96
00/02/01,Mashhad,Iran,2.999
00/03/01,Mashhad,Iran,7.59
00/04/01,Mashhad,Iran,17.765
00/05/01,Mashhad,Iran,21.752
00/06/01,Mashhad,Iran,22.923
00/07/01,Mashhad,Iran,25.362
00/08/01,Mashhad,Iran,24.769
00/09/01,Mashhad,Iran,21.125
00/10/01,Mashhad,Iran,13.221
00/11/01,Mashhad,Iran,6.002
00/12/01,Mashhad,Iran,4.385
01/01/01,Mashhad,Iran,-0.372
01/02/01,Mashhad,Iran,4.222
01/03/01,Mashhad,Iran,9.996
01/04/01,Mashhad,Iran,16.629
01/05/01,Mashhad,Iran,22.453
01/06/01,Mashhad,Iran,25
01/07/01,Mashhad,Iran,25.55
01/08/01,Mashhad,Iran,24.528
01/09/01,Mashhad,Iran,19.842
01/10/01,Mashhad,Iran,13.65
01/11/01,Mashhad,Iran,9.47
01/12/01,Mashhad,Iran,4.741
02/01/01,Mashhad,Iran,3.079
02/02/01,Mashhad,Iran,4.8
02/03/01,Mashhad,Iran,10.218
02/04/01,Mashhad,Iran,13.244
02/05/01,Mashhad,Iran,18.368
02/06/01,Mashhad,Iran,24.254
02/07/01,Mashhad,Iran,25.728
02/08/01,Mashhad,Iran,25.371
02/09/01,Mashhad,Iran,20.556
02/10/01,Mashhad,Iran,17.083
02/11/01,Mashhad,Iran,8.808
02/12/01,Mashhad,Iran,-0.403
03/01/01,Mashhad,Iran,2.023
03/02/01,Mashhad,Iran,4.392
03/03/01,Mashhad,Iran,7.096
03/04/01,Mashhad,Iran,12.518
03/05/01,Mashhad,Iran,16.639
03/06/01,Mashhad,Iran,22.157
03/07/01,Mashhad,Iran,26.505
03/08/01,Mashhad,Iran,24.521
03/09/01,Mashhad,Iran,19.708
03/10/01,Mashhad,Iran,16.385
03/11/01,Mashhad,Iran,7.46
03/12/01,Mashhad,Iran,3.092
04/01/01,Mashhad,Iran,4.097
04/02/01,Mashhad,Iran,6.96
04/03/01,Mashhad,Iran,9.527
04/04/01,Mashhad,Iran,12.131
04/05/01,Mashhad,Iran,19.921
04/06/01,Mashhad,Iran,24.282
04/07/01,Mashhad,Iran,24.832
04/08/01,Mashhad,Iran,24.889
04/09/01,Mashhad,Iran,19.859
04/10/01,Mashhad,Iran,12.996
04/11/01,Mashhad,Iran,10.192
04/12/01,Mashhad,Iran,1.932
05/01/01,Mashhad,Iran,1.512
05/02/01,Mashhad,Iran,1.048
05/03/01,Mashhad,Iran,9.569
05/04/01,Mashhad,Iran,14.124
05/05/01,Mashhad,Iran,18.452
05/06/01,Mashhad,Iran,24.228
05/07/01,Mashhad,Iran,26.771
05/08/01,Mashhad,Iran,23.937
05/09/01,Mashhad,Iran,21.361
05/10/01,Mashhad,Iran,14.762
05/11/01,Mashhad,Iran,7.602
05/12/01,Mashhad,Iran,5.219
06/01/01,Mashhad,Iran,-2.139
06/02/01,Mashhad,Iran,6.918
06/03/01,Mashhad,Iran,9.63
06/04/01,Mashhad,Iran,15.299
06/05/01,Mashhad,Iran,21.542
06/06/01,Mashhad,Iran,25.39
06/07/01,Mashhad,Iran,25.888
06/08/01,Mashhad,Iran,25.611
06/09/01,Mashhad,Iran,19.406
06/10/01,Mashhad,Iran,17.711
06/11/01,Mashhad,Iran,8.886
06/12/01,Mashhad,Iran,1.145
07/01/01,Mashhad,Iran,1.931
07/02/01,Mashhad,Iran,4.138
07/03/01,Mashhad,Iran,6.407
07/04/01,Mashhad,Iran,15.439
07/05/01,Mashhad,Iran,20.255
07/06/01,Mashhad,Iran,24.535
07/07/01,Mashhad,Iran,25.672
07/08/01,Mashhad,Iran,23.968
07/09/01,Mashhad,Iran,19.378
07/10/01,Mashhad,Iran,11.809
07/11/01,Mashhad,Iran,9.75
07/12/01,Mashhad,Iran,1.548
08/01/01,Mashhad,Iran,-8.384
08/02/01,Mashhad,Iran,-0.294
08/03/01,Mashhad,Iran,13.781
08/04/01,Mashhad,Iran,16.699
08/05/01,Mashhad,Iran,21.538
08/06/01,Mashhad,Iran,25.231
08/07/01,Mashhad,Iran,26.727
08/08/01,Mashhad,Iran,24.698
08/09/01,Mashhad,Iran,20.329
08/10/01,Mashhad,Iran,14.417
08/11/01,Mashhad,Iran,7.01
08/12/01,Mashhad,Iran,2.869
09/01/01,Mashhad,Iran,1.907
09/02/01,Mashhad,Iran,6.022
09/03/01,Mashhad,Iran,10.669
09/04/01,Mashhad,Iran,10.134
09/05/01,Mashhad,Iran,19.69
09/06/01,Mashhad,Iran,22.909
09/07/01,Mashhad,Iran,26.377
09/08/01,Mashhad,Iran,25.097
09/09/01,Mashhad,Iran,20.02
09/10/01,Mashhad,Iran,13.783
09/11/01,Mashhad,Iran,8.084
09/12/01,Mashhad,Iran,4.724
10/01/01,Mashhad,Iran,4.746
10/02/01,Mashhad,Iran,3.892
10/03/01,Mashhad,Iran,10.476
10/04/01,Mashhad,Iran,15.229
10/05/01,Mashhad,Iran,20.139
10/06/01,Mashhad,Iran,25.574
10/07/01,Mashhad,Iran,26.667
10/08/01,Mashhad,Iran,24.942
10/09/01,Mashhad,Iran,19.548
10/10/01,Mashhad,Iran,17.245
10/11/01,Mashhad,Iran,9.15
10/12/01,Mashhad,Iran,4.935
11/01/01,Mashhad,Iran,2.114
11/02/01,Mashhad,Iran,2.194
11/03/01,Mashhad,Iran,7.999
11/04/01,Mashhad,Iran,15.445
11/05/01,Mashhad,Iran,21.827
11/06/01,Mashhad,Iran,25.772
11/07/01,Mashhad,Iran,26.391
11/08/01,Mashhad,Iran,25.677
11/09/01,Mashhad,Iran,20.298
11/10/01,Mashhad,Iran,13.953
11/11/01,Mashhad,Iran,4.649
11/12/01,Mashhad,Iran,0.824
12/01/01,Mashhad,Iran,-0.12
12/02/01,Mashhad,Iran,0.056
12/03/01,Mashhad,Iran,7.365
12/04/01,Mashhad,Iran,16.217
12/05/01,Mashhad,Iran,19.951
12/06/01,Mashhad,Iran,23.606
12/07/01,Mashhad,Iran,26.281
12/08/01,Mashhad,Iran,25.085
12/09/01,Mashhad,Iran,19.189
12/10/01,Mashhad,Iran,14.523
12/11/01,Mashhad,Iran,8.302
12/12/01,Mashhad,Iran,2.337
13/01/01,Mashhad,Iran,3.416
13/02/01,Mashhad,Iran,5.216
13/03/01,Mashhad,Iran,9.482
13/04/01,Mashhad,Iran,13.207
13/05/01,Mashhad,Iran,19.843
13/06/01,Mashhad,Iran,25.184
13/07/01,Mashhad,Iran,26.477
13/08/01,Mashhad,Iran,24.683
13/09/01,Mashhad,Iran,
00/01/01,Melbourne,Australia,18.527
00/02/01,Melbourne,Australia,22.095
00/03/01,Melbourne,Australia,18.945
00/04/01,Melbourne,Australia,14.839
00/05/01,Melbourne,Australia,11.087
00/06/01,Melbourne,Australia,9.239
00/07/01,Melbourne,Australia,8.538
00/08/01,Melbourne,Australia,9.23
00/09/01,Melbourne,Australia,11.632
00/10/01,Melbourne,Australia,12.44
00/11/01,Melbourne,Australia,17.246
00/12/01,Melbourne,Australia,18.023
01/01/01,Melbourne,Australia,21.809
01/02/01,Melbourne,Australia,22.045
01/03/01,Melbourne,Australia,17.305
01/04/01,Melbourne,Australia,14.092
01/05/01,Melbourne,Australia,11.307
01/06/01,Melbourne,Australia,10.367
01/07/01,Melbourne,Australia,9.265
01/08/01,Melbourne,Australia,9.866
01/09/01,Melbourne,Australia,12.715
01/10/01,Melbourne,Australia,12.365
01/11/01,Melbourne,Australia,14.165
01/12/01,Melbourne,Australia,14.859
02/01/01,Melbourne,Australia,18.122
02/02/01,Melbourne,Australia,18.245
02/03/01,Melbourne,Australia,17.506
02/04/01,Melbourne,Australia,15.515
02/05/01,Melbourne,Australia,12.127
02/06/01,Melbourne,Australia,9.65
02/07/01,Melbourne,Australia,9.11
02/08/01,Melbourne,Australia,9.465
02/09/01,Melbourne,Australia,11.574
02/10/01,Melbourne,Australia,13.374
02/11/01,Melbourne,Australia,16.314
02/12/01,Melbourne,Australia,17.908
03/01/01,Melbourne,Australia,20
03/02/01,Melbourne,Australia,19.916
03/03/01,Melbourne,Australia,17.415
03/04/01,Melbourne,Australia,14.474
03/05/01,Melbourne,Australia,12.044
03/06/01,Melbourne,Australia,9.864
03/07/01,Melbourne,Australia,8.688
03/08/01,Melbourne,Australia,8.768
03/09/01,Melbourne,Australia,10.285
03/10/01,Melbourne,Australia,11.049
03/11/01,Melbourne,Australia,15.975
03/12/01,Melbourne,Australia,19.349
04/01/01,Melbourne,Australia,17.411
04/02/01,Melbourne,Australia,19.396
04/03/01,Melbourne,Australia,17.104
04/04/01,Melbourne,Australia,14.69
04/05/01,Melbourne,Australia,10.969
04/06/01,Melbourne,Australia,9.461
04/07/01,Melbourne,Australia,8.282
04/08/01,Melbourne,Australia,9.727
04/09/01,Melbourne,Australia,11.1
04/10/01,Melbourne,Australia,13.708
04/11/01,Melbourne,Australia,15.457
04/12/01,Melbourne,Australia,17.6
05/01/01,Melbourne,Australia,19.455
05/02/01,Melbourne,Australia,17.541
05/03/01,Melbourne,Australia,16.581
05/04/01,Melbourne,Australia,16.546
05/05/01,Melbourne,Australia,11.918
05/06/01,Melbourne,Australia,10.146
05/07/01,Melbourne,Australia,9.374
05/08/01,Melbourne,Australia,9.95
05/09/01,Melbourne,Australia,11.358
05/10/01,Melbourne,Australia,13.911
05/11/01,Melbourne,Australia,16.906
05/12/01,Melbourne,Australia,18.856
06/01/01,Melbourne,Australia,21.11
06/02/01,Melbourne,Australia,18.94
06/03/01,Melbourne,Australia,18.959
06/04/01,Melbourne,Australia,12.664
06/05/01,Melbourne,Australia,10.436
06/06/01,Melbourne,Australia,8.023
06/07/01,Melbourne,Australia,8.851
06/08/01,Melbourne,Australia,9.88
06/09/01,Melbourne,Australia,12.053
06/10/01,Melbourne,Australia,13.601
06/11/01,Melbourne,Australia,15.837
06/12/01,Melbourne,Australia,17.539
07/01/01,Melbourne,Australia,20.74
07/02/01,Melbourne,Australia,22.224
07/03/01,Melbourne,Australia,18.534
07/04/01,Melbourne,Australia,15.526
07/05/01,Melbourne,Australia,13.897
07/06/01,Melbourne,Australia,8.428
07/07/01,Melbourne,Australia,8.196
07/08/01,Melbourne,Australia,10.462
07/09/01,Melbourne,Australia,11.38
07/10/01,Melbourne,Australia,13.724
07/11/01,Melbourne,Australia,17.538
07/12/01,Melbourne,Australia,19.253
08/01/01,Melbourne,Australia,21.028
08/02/01,Melbourne,Australia,18.456
08/03/01,Melbourne,Australia,19.297
08/04/01,Melbourne,Australia,13.781
08/05/01,Melbourne,Australia,11.269
08/06/01,Melbourne,Australia,10.686
08/07/01,Melbourne,Australia,8.173
08/08/01,Melbourne,Australia,8.435
08/09/01,Melbourne,Australia,11.729
08/10/01,Melbourne,Australia,14.236
08/11/01,Melbourne,Australia,15.773
08/12/01,Melbourne,Australia,16.464
09/01/01,Melbourne,Australia,20.467
09/02/01,Melbourne,Australia,20.577
09/03/01,Melbourne,Australia,17.678
09/04/01,Melbourne,Australia,13.98
09/05/01,Melbourne,Australia,11.755
09/06/01,Melbourne,Australia,9.368
09/07/01,Melbourne,Australia,9.084
09/08/01,Melbourne,Australia,10.54
09/09/01,Melbourne,Australia,11.754
09/10/01,Melbourne,Australia,12.84
09/11/01,Melbourne,Australia,19.409
09/12/01,Melbourne,Australia,18.317
10/01/01,Melbourne,Australia,20.016
10/02/01,Melbourne,Australia,21.407
10/03/01,Melbourne,Australia,18.847
10/04/01,Melbourne,Australia,16.024
10/05/01,Melbourne,Australia,11.74
10/06/01,Melbourne,Australia,8.768
10/07/01,Melbourne,Australia,8.535
10/08/01,Melbourne,Australia,8.684
10/09/01,Melbourne,Australia,10.377
10/10/01,Melbourne,Australia,13.149
10/11/01,Melbourne,Australia,15.943
10/12/01,Melbourne,Australia,17.29
11/01/01,Melbourne,Australia,19.989
11/02/01,Melbourne,Australia,18.838
11/03/01,Melbourne,Australia,16.849
11/04/01,Melbourne,Australia,14.076
11/05/01,Melbourne,Australia,10.603
11/06/01,Melbourne,Australia,9.511
11/07/01,Melbourne,Australia,8.892
11/08/01,Melbourne,Australia,10.592
11/09/01,Melbourne,Australia,11.998
11/10/01,Melbourne,Australia,13.849
11/11/01,Melbourne,Australia,17.179
11/12/01,Melbourne,Australia,17.915
12/01/01,Melbourne,Australia,20.517
12/02/01,Melbourne,Australia,20.223
12/03/01,Melbourne,Australia,17.004
12/04/01,Melbourne,Australia,14.807
12/05/01,Melbourne,Australia,11.262
12/06/01,Melbourne,Australia,9.017
12/07/01,Melbourne,Australia,8.986
12/08/01,Melbourne,Australia,9.303
12/09/01,Melbourne,Australia,11.71
12/10/01,Melbourne,Australia,13.263
12/11/01,Melbourne,Australia,16.707
12/12/01,Melbourne,Australia,18.425
13/01/01,Melbourne,Australia,20.274
13/02/01,Melbourne,Australia,21.516
13/03/01,Melbourne,Australia,19.964
13/04/01,Melbourne,Australia,14.762
13/05/01,Melbourne,Australia,11.836
13/06/01,Melbourne,Australia,9.365
13/07/01,Melbourne,Australia,9.774
13/08/01,Melbourne,Australia,10.441
13/09/01,Melbourne,Australia,
00/01/01,Mexico,Mexico,12.694
00/02/01,Mexico,Mexico,14.677
00/03/01,Mexico,Mexico,17.376
00/04/01,Mexico,Mexico,18.294
00/05/01,Mexico,Mexico,18.562
00/06/01,Mexico,Mexico,17.27
00/07/01,Mexico,Mexico,17.723
00/08/01,Mexico,Mexico,16.967
00/09/01,Mexico,Mexico,16.996
00/10/01,Mexico,Mexico,15.605
00/11/01,Mexico,Mexico,15.237
00/12/01,Mexico,Mexico,11.966
01/01/01,Mexico,Mexico,12.733
01/02/01,Mexico,Mexico,14.461
01/03/01,Mexico,Mexico,15.926
01/04/01,Mexico,Mexico,18.156
01/05/01,Mexico,Mexico,18.121
01/06/01,Mexico,Mexico,17.809
01/07/01,Mexico,Mexico,17.571
01/08/01,Mexico,Mexico,17.71
01/09/01,Mexico,Mexico,16.96
01/10/01,Mexico,Mexico,15.281
01/11/01,Mexico,Mexico,13.861
01/12/01,Mexico,Mexico,13.157
02/01/01,Mexico,Mexico,12.965
02/02/01,Mexico,Mexico,13.622
02/03/01,Mexico,Mexico,17.116
02/04/01,Mexico,Mexico,18.396
02/05/01,Mexico,Mexico,19.608
02/06/01,Mexico,Mexico,18.479
02/07/01,Mexico,Mexico,17.561
02/08/01,Mexico,Mexico,18.084
02/09/01,Mexico,Mexico,17.07
02/10/01,Mexico,Mexico,17.051
02/11/01,Mexico,Mexico,13.543
02/12/01,Mexico,Mexico,12.945
03/01/01,Mexico,Mexico,12.398
03/02/01,Mexico,Mexico,15.373
03/03/01,Mexico,Mexico,17.124
03/04/01,Mexico,Mexico,18.917
03/05/01,Mexico,Mexico,20.928
03/06/01,Mexico,Mexico,18.661
03/07/01,Mexico,Mexico,17.766
03/08/01,Mexico,Mexico,17.783
03/09/01,Mexico,Mexico,17.66
03/10/01,Mexico,Mexico,16.386
03/11/01,Mexico,Mexico,15.194
03/12/01,Mexico,Mexico,11.623
04/01/01,Mexico,Mexico,12.455
04/02/01,Mexico,Mexico,13.95
04/03/01,Mexico,Mexico,16.457
04/04/01,Mexico,Mexico,17.435
04/05/01,Mexico,Mexico,18.093
04/06/01,Mexico,Mexico,17.727
04/07/01,Mexico,Mexico,17.894
04/08/01,Mexico,Mexico,18.35
04/09/01,Mexico,Mexico,17.204
04/10/01,Mexico,Mexico,17.205
04/11/01,Mexico,Mexico,15.236
04/12/01,Mexico,Mexico,12.447
05/01/01,Mexico,Mexico,13.446
05/02/01,Mexico,Mexico,14.558
05/03/01,Mexico,Mexico,16.618
05/04/01,Mexico,Mexico,18.969
05/05/01,Mexico,Mexico,19.156
05/06/01,Mexico,Mexico,20.236
